person_id,name,height,address
100301,Clara Bellini Cruz,179,"Rua Maria Monteiro, 224 - Cambuí"
100302,Sofia Gomes Campos,191,"Avenida Heitor Penteado, 705 - Taquaral"
100303,Vinícius Campos Bellini,184,"Avenida Heitor Penteado, 475 - Taquaral"
100304,Samuel Martins Ferreira,156,"Avenida Heitor Penteado, 2335 - Taquaral"
100305,Miguel Nascimento Melo,165,"Avenida Albino José Barbosa de Oliveira, 3005 - Barão Geraldo"
100306,Maria Nascimento Melo,175,"Avenida Albino José Barbosa de Oliveira, 3128 - Barão Geraldo"
100307,Vinícius Medeiros Campos,197,"Rua Maria Monteiro, 473 - Cambuí"
100308,Thiago Cruz Santana,201,"Rua Coronel Quirino, 656 - Cambuí"
100309,Rafael Santana Silva,198,"Rua Coronel Quirino, 1979 - Cambuí"
100310,Yasmin Vieira Oliveira,151,"Avenida Albino José Barbosa de Oliveira, 3422 - Barão Geraldo"
100311,Gabriel Oliveira Matos,150,"Avenida Heitor Penteado, 2818 - Taquaral"
100312,Clara Oliveira Paschoalino,197,"Avenida Heitor Penteado, 1162 - Taquaral"
100313,Maria Ferreira Campos,161,"Rua Coronel Quirino, 281 - Cambuí"
100314,Pedro Nascimento Medeiros,154,"Avenida Albino José Barbosa de Oliveira, 301 - Barão Geraldo"
100315,Gabriel Nascimento Nascimento,186,"Avenida Heitor Penteado, 2469 - Taquaral"
100316,Larissa Ferreira Vieira,181,"Rua Maria Monteiro, 161 - Cambuí"
100317,Yasmin Bellini Silva,204,"Avenida Heitor Penteado, 434 - Taquaral"
100318,Rafael Melo Santana,158,"Avenida Heitor Penteado, 1168 - Taquaral"
100319,Maria Cruz Matos,190,"Avenida Albino José Barbosa de Oliveira, 3170 - Barão Geraldo"
100320,Gabriel Ribeiro Almeida,184,"Rua Maria Monteiro, 648 - Cambuí"
100321,Giovanna Almeida Vieira,168,"Avenida Albino José Barbosa de Oliveira, 168 - Barão Geraldo"
100322,Beatriz Oliveira Nascimento,197,"Rua Coronel Quirino, 1847 - Cambuí"
100323,Vinícius Melo Nascimento,165,"Avenida Heitor Penteado, 1665 - Taquaral"
100324,Miguel Cruz Ferreira,152,"Avenida Albino José Barbosa de Oliveira, 3073 - Barão Geraldo"
100325,Larissa Nascimento Martins,169,"Rua Maria Monteiro, 514 - Cambuí"
100326,Giovanna Queiroz Matos,173,"Avenida Heitor Penteado, 509 - Taquaral"
100327,Pedro Ferreira Vieira,203,"Rua Coronel Quirino, 1127 - Cambuí"
100328,Vinícius Medeiros Gomes,182,"Avenida Albino José Barbosa de Oliveira, 1248 - Barão Geraldo"
100329,Thiago Fernandes Campos,173,"Avenida Albino José Barbosa de Oliveira, 648 - Barão Geraldo"
100330,Giovanna Paschoalino Vieira,201,"Rua Maria Monteiro, 663 - Cambuí"
100331,Gabriel Melo Melo,160,"Rua Maria Monteiro, 881 - Cambuí"
100332,André Silva Melo,198,"Rua Coronel Quirino, 1258 - Cambuí"
100333,Beatriz Oliveira Amorim,157,"Avenida Albino José Barbosa de Oliveira, 1999 - Barão Geraldo"
100334,Samuel Ribeiro Ferreira,185,"Avenida Albino José Barbosa de Oliveira, 851 - Barão Geraldo"
100335,Giovanna Oliveira Melo,187,"Avenida Albino José Barbosa de Oliveira, 250 - Barão Geraldo"
100336,Maria Ribeiro Amorim,189,"Rua Coronel Quirino, 1712 - Cambuí"
100337,Clara Amorim Alves,169,"Avenida Heitor Penteado, 2884 - Taquaral"
100338,Maria Fernandes Fernandes,184,"Rua Coronel Quirino, 337 - Cambuí"
100339,Yasmin Cruz Oliveira,197,"Rua Maria Monteiro, 1454 - Cambuí"
100340,Henrique Gomes Amorim,174,"Rua Coronel Quirino, 1996 - Cambuí"
100341,Guilherme Martins Matos,184,"Rua Maria Monteiro, 631 - Cambuí"
100342,Beatriz Ferreira Vieira,174,"Avenida Heitor Penteado, 671 - Taquaral"
100343,Henrique Silva Fernandes,178,"Avenida Albino José Barbosa de Oliveira, 1195 - Barão Geraldo"
100344,Daniel Martins Queiroz,167,"Rua Maria Monteiro, 281 - Cambuí"
100345,André Matos Ferreira,195,"Avenida Albino José Barbosa de Oliveira, 3496 - Barão Geraldo"
100346,Maria Medeiros Santana,167,"Avenida Albino José Barbosa de Oliveira, 1308 - Barão Geraldo"
100347,Samuel Alves Campos,151,"Rua Coronel Quirino, 1527 - Cambuí"
100348,Pedro Ribeiro Ferreira,203,"Rua Maria Monteiro, 903 - Cambuí"
100349,Beatriz Santana Silva,184,"Avenida Heitor Penteado, 2020 - Taquaral"
100350,Sofia Almeida Nascimento,165,"Avenida Heitor Penteado, 1765 - Taquaral"
100351,Miguel Amorim Cruz,190,"Rua Maria Monteiro, 499 - Cambuí"
100352,André Ribeiro Campos,185,"Avenida Albino José Barbosa de Oliveira, 163 - Barão Geraldo"
100353,Gabriel Oliveira Nascimento,182,"Avenida Albino José Barbosa de Oliveira, 1245 - Barão Geraldo"
100354,Sofia Paschoalino Matos,153,"Avenida Albino José Barbosa de Oliveira, 2703 - Barão Geraldo"
100355,Maria Vieira Bellini,182,"Avenida Heitor Penteado, 2375 - Taquaral"
100356,Daniel Ferreira Cruz,163,"Avenida Heitor Penteado, 1031 - Taquaral"
100357,Rafael Almeida Amorim,170,"Avenida Albino José Barbosa de Oliveira, 497 - Barão Geraldo"
100358,Larissa Nascimento Queiroz,197,"Avenida Heitor Penteado, 206 - Taquaral"
100359,Larissa Silva Gomes,169,"Rua Maria Monteiro, 178 - Cambuí"
100360,Pedro Amorim Bellini,157,"Avenida Heitor Penteado, 1367 - Taquaral"
100361,Miguel Matos Almeida,156,"Rua Coronel Quirino, 1322 - Cambuí"
100362,Livia Santana Campos,152,"Avenida Albino José Barbosa de Oliveira, 2721 - Barão Geraldo"
100363,Samuel Almeida Vieira,166,"Rua Coronel Quirino, 236 - Cambuí"
100364,Giovanna Gomes Fernandes,182,"Avenida Heitor Penteado, 1420 - Taquaral"
100365,Samuel Silva Paschoalino,197,"Avenida Heitor Penteado, 1333 - Taquaral"
100366,Guilherme Nascimento Melo,161,"Rua Coronel Quirino, 1614 - Cambuí"
100367,Victor Amorim Almeida,200,"Avenida Heitor Penteado, 18 - Taquaral"
100368,Miguel Matos Amorim,171,"Rua Coronel Quirino, 679 - Cambuí"
100369,João Fernandes Matos,204,"Avenida Heitor Penteado, 2908 - Taquaral"
100370,Sofia Martins Ferreira,171,"Avenida Heitor Penteado, 2142 - Taquaral"
100371,Henrique Santana Bellini,195,"Avenida Albino José Barbosa de Oliveira, 1754 - Barão Geraldo"
100372,Victor Martins Bellini,179,"Avenida Heitor Penteado, 2085 - Taquaral"
100373,Maria Medeiros Fernandes,187,"Avenida Albino José Barbosa de Oliveira, 249 - Barão Geraldo"
100374,Thiago Amorim Martins,187,"Rua Coronel Quirino, 317 - Cambuí"
100375,Livia Ribeiro Almeida,194,"Avenida Albino José Barbosa de Oliveira, 1782 - Barão Geraldo"
100376,Pedro Medeiros Almeida,200,"Avenida Heitor Penteado, 2727 - Taquaral"
100377,Samuel Melo Fernandes,203,"Avenida Heitor Penteado, 1507 - Taquaral"
100378,Daniel Ferreira Cruz,157,"Avenida Heitor Penteado, 606 - Taquaral"
100379,Samuel Ferreira Paschoalino,176,"Rua Coronel Quirino, 1406 - Cambuí"
100380,Thiago Almeida Gomes,176,"Avenida Albino José Barbosa de Oliveira, 1876 - Barão Geraldo"
100381,Rafael Almeida Vieira,183,"Rua Coronel Quirino, 927 - Cambuí"
100382,Pedro Silva Fernandes,170,"Rua Coronel Quirino, 929 - Cambuí"
100383,Vinícius Martins Ribeiro,179,"Avenida Heitor Penteado, 1070 - Taquaral"
100384,Clara Fernandes Matos,182,"Avenida Heitor Penteado, 1961 - Taquaral"
100385,Livia Fernandes Ribeiro,177,"Rua Maria Monteiro, 179 - Cambuí"
100386,Larissa Amorim Matos,196,"Avenida Heitor Penteado, 465 - Taquaral"
100387,Beatriz Campos Vieira,182,"Rua Maria Monteiro, 784 - Cambuí"
100388,Gabriel Ribeiro Nascimento,154,"Avenida Albino José Barbosa de Oliveira, 747 - Barão Geraldo"
100389,Gabriel Vieira Gomes,197,"Avenida Heitor Penteado, 2878 - Taquaral"
100390,Daniel Ribeiro Cruz,168,"Avenida Albino José Barbosa de Oliveira, 3196 - Barão Geraldo"
100391,Miguel Oliveira Nascimento,153,"Rua Maria Monteiro, 17 - Cambuí"
100392,André Medeiros Fernandes,184,"Avenida Albino José Barbosa de Oliveira, 1685 - Barão Geraldo"
100393,Beatriz Nascimento Alves,198,"Avenida Albino José Barbosa de Oliveira, 2763 - Barão Geraldo"
100394,João Gomes Almeida,166,"Avenida Heitor Penteado, 2000 - Taquaral"
100395,Gabriel Queiroz Gomes,193,"Rua Maria Monteiro, 25 - Cambuí"
100396,Victor Oliveira Oliveira,177,"Avenida Heitor Penteado, 700 - Taquaral"
100397,Erik Vieira Campos,179,"Rua Maria Monteiro, 259 - Cambuí"
100398,Livia Campos Bellini,178,"Avenida Heitor Penteado, 583 - Taquaral"
100399,Pedro Melo Almeida,195,"Rua Maria Monteiro, 1140 - Cambuí"
100400,Gabriel Ferreira Ribeiro,202,"Rua Maria Monteiro, 368 - Cambuí"
100401,Giovanna Ferreira Silva,155,"Avenida Albino José Barbosa de Oliveira, 1172 - Barão Geraldo"
100402,Yasmin Paschoalino Ferreira,184,"Rua Coronel Quirino, 1064 - Cambuí"
100403,Guilherme Matos Oliveira,190,"Avenida Heitor Penteado, 2164 - Taquaral"
100404,Clara Ferreira Alves,186,"Rua Coronel Quirino, 1341 - Cambuí"
100405,Victor Nascimento Ribeiro,173,"Avenida Albino José Barbosa de Oliveira, 140 - Barão Geraldo"
100406,Maria Silva Ferreira,178,"Rua Coronel Quirino, 288 - Cambuí"
100407,Guilherme Santana Martins,198,"Rua Coronel Quirino, 1026 - Cambuí"
100408,Pedro Cruz Bellini,195,"Avenida Albino José Barbosa de Oliveira, 944 - Barão Geraldo"
100409,Livia Melo Alves,202,"Avenida Heitor Penteado, 2895 - Taquaral"
100410,Victor Nascimento Nascimento,180,"Rua Maria Monteiro, 720 - Cambuí"
100411,André Martins Silva,184,"Avenida Albino José Barbosa de Oliveira, 3393 - Barão Geraldo"
100412,André Melo Medeiros,182,"Avenida Heitor Penteado, 1315 - Taquaral"
100413,Vinícius Amorim Nascimento,201,"Avenida Heitor Penteado, 684 - Taquaral"
100414,Gabriel Campos Alves,170,"Avenida Albino José Barbosa de Oliveira, 3391 - Barão Geraldo"
100415,Gabriel Ribeiro Santana,181,"Rua Coronel Quirino, 692 - Cambuí"
100416,Vinícius Silva Almeida,172,"Rua Coronel Quirino, 1102 - Cambuí"
100417,Rafael Cruz Ribeiro,182,"Avenida Albino José Barbosa de Oliveira, 2462 - Barão Geraldo"
100418,Rafael Medeiros Nascimento,152,"Avenida Heitor Penteado, 129 - Taquaral"
100419,Miguel Medeiros Melo,167,"Rua Maria Monteiro, 159 - Cambuí"
100420,João Almeida Vieira,174,"Rua Coronel Quirino, 309 - Cambuí"
100421,Guilherme Fernandes Gomes,191,"Avenida Albino José Barbosa de Oliveira, 2927 - Barão Geraldo"
100422,Erik Santana Almeida,180,"Avenida Heitor Penteado, 1244 - Taquaral"
100423,Sofia Alves Queiroz,203,"Rua Coronel Quirino, 1885 - Cambuí"
100424,Samuel Silva Oliveira,152,"Rua Maria Monteiro, 1353 - Cambuí"
100425,Giovanna Amorim Nascimento,189,"Avenida Heitor Penteado, 1933 - Taquaral"
100426,Thiago Fernandes Cruz,195,"Avenida Albino José Barbosa de Oliveira, 3286 - Barão Geraldo"
100427,Miguel Vieira Almeida,173,"Avenida Heitor Penteado, 2585 - Taquaral"
100428,Gabriel Martins Matos,199,"Rua Maria Monteiro, 368 - Cambuí"
100429,João Vieira Martins,181,"Rua Maria Monteiro, 56 - Cambuí"
100430,André Silva Matos,196,"Avenida Heitor Penteado, 1420 - Taquaral"
100431,Daniel Ferreira Alves,171,"Avenida Heitor Penteado, 2769 - Taquaral"
100432,Yasmin Silva Melo,172,"Rua Coronel Quirino, 1243 - Cambuí"
100433,Livia Ribeiro Alves,151,"Avenida Albino José Barbosa de Oliveira, 2744 - Barão Geraldo"
100434,Daniel Bellini Amorim,176,"Rua Maria Monteiro, 464 - Cambuí"
100435,André Campos Matos,191,"Avenida Albino José Barbosa de Oliveira, 1036 - Barão Geraldo"
100436,Henrique Campos Bellini,151,"Rua Coronel Quirino, 1321 - Cambuí"
100437,Rafael Vieira Ribeiro,175,"Avenida Albino José Barbosa de Oliveira, 1316 - Barão Geraldo"
100438,Miguel Nascimento Ribeiro,166,"Avenida Heitor Penteado, 1420 - Taquaral"
100439,Maria Cruz Almeida,189,"Avenida Heitor Penteado, 2436 - Taquaral"
100440,Beatriz Medeiros Nascimento,182,"Avenida Albino José Barbosa de Oliveira, 2868 - Barão Geraldo"
100441,Pedro Cruz Cruz,158,"Rua Coronel Quirino, 482 - Cambuí"
100442,Gabriel Matos Almeida,192,"Avenida Albino José Barbosa de Oliveira, 3426 - Barão Geraldo"
100443,Livia Ferreira Alves,203,"Avenida Heitor Penteado, 2330 - Taquaral"
100444,Daniel Alves Martins,197,"Avenida Albino José Barbosa de Oliveira, 2834 - Barão Geraldo"
100445,Victor Almeida Gomes,188,"Avenida Heitor Penteado, 637 - Taquaral"
100446,Rafael Cruz Amorim,178,"Avenida Albino José Barbosa de Oliveira, 70 - Barão Geraldo"
100447,Vinícius Gomes Silva,191,"Avenida Heitor Penteado, 2991 - Taquaral"
100448,Beatriz Alves Santana,204,"Rua Coronel Quirino, 779 - Cambuí"
100449,Miguel Ferreira Bellini,175,"Avenida Heitor Penteado, 995 - Taquaral"
100450,João Cruz Alves,184,"Rua Coronel Quirino, 1648 - Cambuí"
100451,Sofia Ribeiro Alves,199,"Avenida Heitor Penteado, 1828 - Taquaral"
100452,Beatriz Martins Silva,174,"Rua Maria Monteiro, 827 - Cambuí"
100453,Felipe Cruz Ferreira,173,"Avenida Heitor Penteado, 1829 - Taquaral"
100454,Clara Santana Ribeiro,162,"Avenida Heitor Penteado, 922 - Taquaral"
100455,Rafael Campos Paschoalino,156,"Avenida Heitor Penteado, 1234 - Taquaral"
100456,Beatriz Fernandes Bellini,185,"Avenida Albino José Barbosa de Oliveira, 583 - Barão Geraldo"
100457,Eduardo Melo Santana,194,"Avenida Heitor Penteado, 2611 - Taquaral"
100458,Clara Matos Santana,169,"Rua Coronel Quirino, 498 - Cambuí"
100459,Victor Santana Bellini,150,"Avenida Heitor Penteado, 2532 - Taquaral"
100460,Henrique Almeida Campos,157,"Avenida Albino José Barbosa de Oliveira, 2632 - Barão Geraldo"
100461,André Silva Almeida,195,"Avenida Albino José Barbosa de Oliveira, 1221 - Barão Geraldo"
100462,Eduardo Matos Silva,165,"Avenida Heitor Penteado, 1893 - Taquaral"
100463,Erik Cruz Paschoalino,163,"Avenida Heitor Penteado, 1333 - Taquaral"
100464,Eduardo Paschoalino Alves,161,"Rua Coronel Quirino, 1483 - Cambuí"
100465,Gabriel Melo Fernandes,200,"Rua Maria Monteiro, 1533 - Cambuí"
100466,André Oliveira Silva,172,"Rua Coronel Quirino, 456 - Cambuí"
100467,Beatriz Almeida Gomes,164,"Rua Coronel Quirino, 1149 - Cambuí"
100468,Samuel Cruz Vieira,177,"Rua Maria Monteiro, 570 - Cambuí"
100469,Pedro Ferreira Alves,183,"Rua Coronel Quirino, 1552 - Cambuí"
100470,Samuel Melo Cruz,151,"Rua Coronel Quirino, 326 - Cambuí"
100471,Miguel Queiroz Bellini,181,"Avenida Albino José Barbosa de Oliveira, 1410 - Barão Geraldo"
100472,Vinícius Medeiros Queiroz,172,"Rua Coronel Quirino, 1329 - Cambuí"
100473,Guilherme Ferreira Ribeiro,171,"Rua Coronel Quirino, 1194 - Cambuí"
100474,André Medeiros Amorim,200,"Avenida Heitor Penteado, 1888 - Taquaral"
100475,Livia Gomes Cruz,174,"Avenida Heitor Penteado, 1583 - Taquaral"
100476,Pedro Ferreira Vieira,171,"Rua Coronel Quirino, 1253 - Cambuí"
100477,Clara Fernandes Campos,171,"Avenida Heitor Penteado, 674 - Taquaral"
100478,Eduardo Vieira Almeida,198,"Avenida Heitor Penteado, 1521 - Taquaral"
100479,Giovanna Campos Ribeiro,201,"Avenida Heitor Penteado, 989 - Taquaral"
100480,Victor Matos Fernandes,191,"Rua Maria Monteiro, 1355 - Cambuí"
100481,Livia Campos Queiroz,155,"Rua Coronel Quirino, 1483 - Cambuí"
100482,Guilherme Ferreira Queiroz,164,"Avenida Albino José Barbosa de Oliveira, 1479 - Barão Geraldo"
100483,Vinícius Gomes Cruz,203,"Rua Maria Monteiro, 179 - Cambuí"
100484,Larissa Cruz Ribeiro,192,"Avenida Heitor Penteado, 2161 - Taquaral"
100485,Rafael Matos Santana,186,"Avenida Heitor Penteado, 198 - Taquaral"
100486,Maria Ferreira Bellini,182,"Avenida Heitor Penteado, 582 - Taquaral"
100487,Maria Fernandes Ferreira,157,"Avenida Albino José Barbosa de Oliveira, 1616 - Barão Geraldo"
100488,Livia Gomes Cruz,202,"Rua Maria Monteiro, 916 - Cambuí"
100489,Henrique Gomes Fernandes,193,"Rua Maria Monteiro, 1004 - Cambuí"
100490,Yasmin Silva Alves,193,"Avenida Heitor Penteado, 2468 - Taquaral"
100491,Eduardo Amorim Vieira,154,"Rua Maria Monteiro, 64 - Cambuí"
100492,Clara Vieira Vieira,188,"Avenida Heitor Penteado, 1678 - Taquaral"
100493,Maria Cruz Alves,153,"Avenida Heitor Penteado, 498 - Taquaral"
100494,Eduardo Matos Medeiros,155,"Avenida Heitor Penteado, 2428 - Taquaral"
100495,Victor Matos Matos,194,"Rua Coronel Quirino, 883 - Cambuí"
100496,Henrique Cruz Gomes,181,"Avenida Albino José Barbosa de Oliveira, 1954 - Barão Geraldo"
100497,João Gomes Medeiros,201,"Rua Coronel Quirino, 553 - Cambuí"
100498,Guilherme Campos Nascimento,179,"Rua Coronel Quirino, 1639 - Cambuí"
100499,João Cruz Melo,196,"Rua Maria Monteiro, 258 - Cambuí"
100500,Samuel Santana Almeida,184,"Rua Maria Monteiro, 1034 - Cambuí"
100501,Yasmin Amorim Bellini,204,"Rua Coronel Quirino, 1188 - Cambuí"
100502,Daniel Alves Matos,189,"Avenida Heitor Penteado, 767 - Taquaral"
100503,João Cruz Silva,201,"Rua Maria Monteiro, 866 - Cambuí"
100504,Victor Bellini Gomes,165,"Rua Maria Monteiro, 227 - Cambuí"
100505,Sofia Campos Campos,162,"Avenida Albino José Barbosa de Oliveira, 2643 - Barão Geraldo"
100506,Yasmin Ribeiro Matos,199,"Rua Maria Monteiro, 775 - Cambuí"
100507,André Campos Silva,191,"Avenida Albino José Barbosa de Oliveira, 2014 - Barão Geraldo"
100508,André Oliveira Silva,179,"Avenida Albino José Barbosa de Oliveira, 357 - Barão Geraldo"
100509,Larissa Nascimento Fernandes,168,"Avenida Albino José Barbosa de Oliveira, 18 - Barão Geraldo"
100510,João Paschoalino Oliveira,166,"Rua Maria Monteiro, 386 - Cambuí"
100511,Eduardo Melo Martins,168,"Avenida Albino José Barbosa de Oliveira, 1772 - Barão Geraldo"
100512,Clara Almeida Ribeiro,177,"Rua Coronel Quirino, 399 - Cambuí"
100513,André Vieira Queiroz,204,"Rua Coronel Quirino, 871 - Cambuí"
100514,Felipe Martins Gomes,175,"Avenida Albino José Barbosa de Oliveira, 2877 - Barão Geraldo"
100515,Miguel Fernandes Oliveira,186,"Avenida Heitor Penteado, 2115 - Taquaral"
100516,João Nascimento Fernandes,175,"Avenida Albino José Barbosa de Oliveira, 1459 - Barão Geraldo"
100517,Victor Campos Vieira,202,"Avenida Albino José Barbosa de Oliveira, 20 - Barão Geraldo"
100518,Beatriz Almeida Oliveira,172,"Avenida Albino José Barbosa de Oliveira, 2383 - Barão Geraldo"
100519,Vinícius Medeiros Vieira,158,"Avenida Albino José Barbosa de Oliveira, 939 - Barão Geraldo"
100520,Giovanna Ferreira Gomes,161,"Rua Coronel Quirino, 1725 - Cambuí"
100521,Pedro Campos Ferreira,202,"Avenida Heitor Penteado, 569 - Taquaral"
100522,Maria Silva Santana,150,"Avenida Albino José Barbosa de Oliveira, 349 - Barão Geraldo"
100523,Samuel Cruz Alves,150,"Avenida Heitor Penteado, 1916 - Taquaral"
100524,Maria Cruz Nascimento,196,"Avenida Albino José Barbosa de Oliveira, 1176 - Barão Geraldo"
100525,Yasmin Melo Amorim,183,"Avenida Heitor Penteado, 1196 - Taquaral"
100526,Samuel Nascimento Medeiros,181,"Avenida Heitor Penteado, 1013 - Taquaral"
100527,Gabriel Martins Campos,203,"Avenida Heitor Penteado, 494 - Taquaral"
100528,Beatriz Paschoalino Santana,197,"Avenida Albino José Barbosa de Oliveira, 3110 - Barão Geraldo"
100529,Guilherme Santana Almeida,174,"Avenida Heitor Penteado, 2785 - Taquaral"
100530,Giovanna Nascimento Fernandes,189,"Avenida Albino José Barbosa de Oliveira, 338 - Barão Geraldo"
100531,Daniel Paschoalino Amorim,194,"Avenida Albino José Barbosa de Oliveira, 2053 - Barão Geraldo"
100532,Thiago Gomes Oliveira,202,"Avenida Heitor Penteado, 2924 - Taquaral"
100533,Eduardo Martins Matos,150,"Avenida Heitor Penteado, 249 - Taquaral"
100534,Larissa Bellini Queiroz,165,"Avenida Heitor Penteado, 2708 - Taquaral"
100535,Sofia Alves Vieira,188,"Avenida Heitor Penteado, 284 - Taquaral"
100536,Livia Medeiros Gomes,154,"Rua Maria Monteiro, 1188 - Cambuí"
100537,André Ferreira Vieira,171,"Rua Maria Monteiro, 1444 - Cambuí"
100538,Henrique Melo Gomes,178,"Avenida Albino José Barbosa de Oliveira, 1962 - Barão Geraldo"
100539,Victor Martins Ribeiro,204,"Avenida Albino José Barbosa de Oliveira, 1676 - Barão Geraldo"
100540,Maria Nascimento Cruz,152,"Avenida Albino José Barbosa de Oliveira, 3275 - Barão Geraldo"
100541,Livia Paschoalino Fernandes,161,"Avenida Albino José Barbosa de Oliveira, 648 - Barão Geraldo"
100542,Erik Campos Ferreira,175,"Rua Maria Monteiro, 151 - Cambuí"
100543,Larissa Alves Vieira,165,"Avenida Albino José Barbosa de Oliveira, 1610 - Barão Geraldo"
100544,Maria Cruz Bellini,200,"Avenida Heitor Penteado, 108 - Taquaral"
100545,Maria Melo Martins,186,"Avenida Heitor Penteado, 2601 - Taquaral"
100546,Samuel Vieira Martins,171,"Avenida Heitor Penteado, 1383 - Taquaral"
100547,Guilherme Fernandes Bellini,178,"Rua Maria Monteiro, 319 - Cambuí"
100548,Henrique Oliveira Vieira,163,"Rua Coronel Quirino, 352 - Cambuí"
100549,Samuel Ribeiro Cruz,177,"Avenida Albino José Barbosa de Oliveira, 2409 - Barão Geraldo"
100550,Samuel Queiroz Santana,154,"Rua Maria Monteiro, 292 - Cambuí"
100551,João Alves Ribeiro,196,"Avenida Heitor Penteado, 2660 - Taquaral"
100552,Eduardo Bellini Cruz,198,"Avenida Albino José Barbosa de Oliveira, 1706 - Barão Geraldo"
100553,Eduardo Silva Santana,179,"Rua Coronel Quirino, 271 - Cambuí"
100554,Erik Campos Almeida,195,"Rua Coronel Quirino, 1832 - Cambuí"
100555,Rafael Vieira Oliveira,201,"Rua Coronel Quirino, 494 - Cambuí"
